STATION,NAME,DATE,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,YEAR,MONTH,DAY,HOUR
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T08:00:00,4,186,5,180,6.8,220,158,1.1,2010,12,2,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T09:00:00,4,275,3,115,7.1,184,129,1.3,2010,12,2,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T10:00:00,4,225,3,218,7.7,109,93,1.7,2010,12,2,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T11:00:00,3,231,2,219,8.2,73,70,1.4,2010,12,2,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T12:00:00,2,257,3,183,8.1,114,34,1.2,2010,12,2,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T13:00:00,2,230,1,188,8.4,134,339,1,2010,12,2,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T14:00:00,1,200,2,172,8.6,125,303,1.3,2010,12,2,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T15:00:00,1,175,7,171,9.1,138,284,2.3,2010,12,2,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T16:00:00,7,212,1,155,9,149,280,3.5,2010,12,2,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T17:00:00,7,267,8,170,9.4,125,279,4.3,2010,12,2,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T18:00:00,7,310,8,164,9.2,96,275,4,2010,12,2,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T19:00:00,7,335,8,133,8.8,96,268,3.5,2010,12,2,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T20:00:00,7,256,8,139,8.3,120,268,2.7,2010,12,2,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T21:00:00,7,234,5,154,7.6,124,253,2.2,2010,12,2,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T22:00:00,7,176,4,176,6.9,153,244,2,2010,12,2,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-02T23:00:00,7,210,5,152,6.9,180,243,2.1,2010,12,2,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T00:00:00,5,180,7,169,6.7,189,223,2.1,2010,12,3,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T01:00:00,7,181,5,148,6.4,236,227,1.6,2010,12,3,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T02:00:00,7,180,5,165,6.3,196,214,1.7,2010,12,3,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T03:00:00,7,173,4,157,6.4,189,208,1.4,2010,12,3,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T04:00:00,7,172,5,168,6.2,220,201,1.5,2010,12,3,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T05:00:00,4,200,7,151,6.6,196,181,1.6,2010,12,3,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T06:00:00,4,192,5,164,6.9,167,177,1.4,2010,12,3,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T07:00:00,4,185,5,167,6.8,192,173,1.2,2010,12,3,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T08:00:00,4,194,5,181,6.8,211,155,1.3,2010,12,3,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T09:00:00,4,272,3,117,7.2,176,129,1.4,2010,12,3,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T10:00:00,4,228,3,223,7.8,109,99,1.8,2010,12,3,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T11:00:00,3,232,2,224,8.2,71,78,1.6,2010,12,3,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T12:00:00,2,267,3,187,8.2,105,44,1.2,2010,12,3,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T13:00:00,2,230,1,188,8.3,131,337,0.7,2010,12,3,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T14:00:00,1,183,2,180,8.5,127,296,1.2,2010,12,3,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T15:00:00,1,172,2,166,9,138,283,2.2,2010,12,3,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T16:00:00,7,204,1,157,8.9,153,280,3.3,2010,12,3,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T17:00:00,7,258,8,161,9.4,127,280,4,2010,12,3,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T18:00:00,7,307,8,156,9.2,93,274,3.7,2010,12,3,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T19:00:00,7,320,5,123,8.6,102,264,3.2,2010,12,3,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T20:00:00,7,250,4,138,8.1,136,264,2.5,2010,12,3,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T21:00:00,7,225,5,166,7.5,118,248,2.1,2010,12,3,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T22:00:00,4,176,7,168,6.8,162,239,1.8,2010,12,3,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-03T23:00:00,7,207,5,163,6.9,174,238,2,2010,12,3,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T00:00:00,5,180,7,172,6.7,183,220,2.2,2010,12,4,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T01:00:00,7,170,5,148,6.3,238,221,1.4,2010,12,4,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T02:00:00,7,172,5,165,6.2,204,208,1.6,2010,12,4,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T03:00:00,7,171,4,165,6.4,187,198,1.3,2010,12,4,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T04:00:00,4,164,5,163,6.2,231,192,1.4,2010,12,4,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T05:00:00,4,210,7,149,6.7,202,170,1.7,2010,12,4,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T06:00:00,4,205,5,159,7,164,166,1.5,2010,12,4,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T07:00:00,4,188,5,159,6.9,189,170,1.2,2010,12,4,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T08:00:00,4,201,5,181,6.8,213,156,1.4,2010,12,4,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T09:00:00,4,272,3,115,7.3,169,134,1.5,2010,12,4,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T10:00:00,4,227,3,223,7.9,107,104,1.9,2010,12,4,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T11:00:00,3,234,2,209,8.3,73,84,1.4,2010,12,4,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T12:00:00,2,263,3,194,8.3,98,46,1.1,2010,12,4,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T13:00:00,2,239,1,185,8.4,131,342,0.7,2010,12,4,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T14:00:00,2,191,1,175,8.5,127,299,1.1,2010,12,4,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T15:00:00,2,172,1,169,9,144,283,2,2010,12,4,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T16:00:00,7,197,1,148,8.8,160,279,3.1,2010,12,4,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T17:00:00,7,251,8,152,9.4,131,278,3.8,2010,12,4,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T18:00:00,7,296,8,150,9.2,93,272,3.6,2010,12,4,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T19:00:00,7,308,5,132,8.6,104,261,3.1,2010,12,4,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T20:00:00,7,241,5,142,8.2,131,262,2.4,2010,12,4,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T21:00:00,7,223,5,173,7.6,122,246,2.1,2010,12,4,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T22:00:00,5,171,4,169,6.9,171,240,1.9,2010,12,4,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-04T23:00:00,7,204,5,170,7.1,174,239,2.1,2010,12,4,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T00:00:00,5,192,7,170,6.8,192,225,2.3,2010,12,5,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T01:00:00,7,166,5,153,6.4,227,222,1.6,2010,12,5,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T02:00:00,5,170,7,164,6.3,209,207,1.7,2010,12,5,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T03:00:00,4,169,7,159,6.4,193,199,1.5,2010,12,5,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T04:00:00,5,167,4,159,6.2,229,192,1.6,2010,12,5,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T05:00:00,4,222,7,149,6.7,198,169,1.8,2010,12,5,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T06:00:00,4,203,5,160,6.9,171,164,1.6,2010,12,5,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T07:00:00,4,182,5,169,6.9,185,177,1.3,2010,12,5,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T08:00:00,4,200,5,184,6.9,200,159,1.5,2010,12,5,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T09:00:00,4,254,3,115,7.2,176,141,1.5,2010,12,5,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T10:00:00,4,221,3,214,7.9,109,106,1.8,2010,12,5,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T11:00:00,3,231,2,213,8.4,67,86,1.4,2010,12,5,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T12:00:00,2,266,3,198,8.3,89,47,1.2,2010,12,5,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T13:00:00,2,235,1,184,8.3,133,346,0.7,2010,12,5,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T14:00:00,2,195,1,175,8.6,120,296,1.1,2010,12,5,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T15:00:00,1,177,2,167,9.1,142,281,2,2010,12,5,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T16:00:00,7,181,1,150,8.8,158,277,2.9,2010,12,5,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T17:00:00,7,238,8,147,9.3,134,276,3.6,2010,12,5,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T18:00:00,7,280,8,150,9.1,96,271,3.4,2010,12,5,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T19:00:00,7,290,5,143,8.7,100,258,3,2010,12,5,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T20:00:00,7,225,5,152,8.2,131,255,2.2,2010,12,5,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T21:00:00,7,210,5,176,7.6,122,242,2,2010,12,5,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T22:00:00,4,171,5,170,6.8,162,235,1.8,2010,12,5,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-05T23:00:00,7,198,5,167,7.1,169,236,2,2010,12,5,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T00:00:00,5,193,4,167,6.9,186,222,2.3,2010,12,6,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T01:00:00,7,151,5,151,6.5,229,219,1.6,2010,12,6,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T02:00:00,5,169,4,155,6.3,209,204,1.7,2010,12,6,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T03:00:00,4,177,5,156,6.6,193,199,1.5,2010,12,6,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T04:00:00,5,170,4,160,6.3,229,193,1.6,2010,12,6,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T05:00:00,4,223,7,152,6.7,198,172,1.7,2010,12,6,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T06:00:00,4,184,5,164,7,178,170,1.5,2010,12,6,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T07:00:00,5,171,4,171,6.9,194,177,1.2,2010,12,6,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T08:00:00,4,209,5,187,7,198,161,1.5,2010,12,6,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T09:00:00,4,260,3,117,7.3,173,138,1.5,2010,12,6,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T10:00:00,4,228,3,220,7.9,104,104,2,2010,12,6,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T11:00:00,3,234,2,206,8.4,67,87,1.5,2010,12,6,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T12:00:00,2,257,3,198,8.3,83,58,1.2,2010,12,6,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T13:00:00,2,235,1,182,8.4,133,359,0.5,2010,12,6,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T14:00:00,2,201,1,169,8.6,122,291,0.9,2010,12,6,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T15:00:00,1,178,2,167,9.1,138,278,1.8,2010,12,6,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T16:00:00,7,176,1,147,8.8,153,276,2.8,2010,12,6,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T17:00:00,7,239,8,140,9.3,127,274,3.5,2010,12,6,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T18:00:00,7,278,8,146,9,102,269,3.3,2010,12,6,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T19:00:00,7,284,5,145,8.6,107,256,3,2010,12,6,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T20:00:00,7,234,5,154,8.1,127,253,2.2,2010,12,6,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T21:00:00,7,205,5,186,7.6,118,237,2,2010,12,6,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T22:00:00,5,179,4,161,6.8,164,235,1.9,2010,12,6,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-06T23:00:00,7,192,5,179,7.2,164,234,2.1,2010,12,6,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T00:00:00,5,205,7,150,7,186,221,2.3,2010,12,7,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T01:00:00,7,149,5,147,6.7,231,217,1.6,2010,12,7,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T02:00:00,4,164,5,163,6.5,209,202,1.7,2010,12,7,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T03:00:00,4,174,6,158,6.7,196,199,1.4,2010,12,7,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T04:00:00,5,162,4,160,6.4,222,195,1.4,2010,12,7,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T05:00:00,4,220,7,154,6.7,200,172,1.6,2010,12,7,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T06:00:00,4,198,5,164,6.9,178,169,1.5,2010,12,7,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T07:00:00,5,170,4,168,6.9,196,174,1.2,2010,12,7,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T08:00:00,4,216,5,175,6.9,202,162,1.4,2010,12,7,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T09:00:00,4,263,5,115,7.3,176,137,1.5,2010,12,7,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T10:00:00,4,222,3,217,7.9,107,104,2,2010,12,7,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T11:00:00,3,232,2,212,8.4,69,90,1.5,2010,12,7,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T12:00:00,2,267,3,191,8.3,83,65,1.1,2010,12,7,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T13:00:00,2,245,1,171,8.4,120,20,0.5,2010,12,7,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T14:00:00,2,201,1,167,8.6,114,282,0.7,2010,12,7,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T15:00:00,2,173,1,172,9.1,138,275,1.8,2010,12,7,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T16:00:00,7,183,1,137,8.8,153,274,2.7,2010,12,7,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T17:00:00,7,239,8,137,9.2,131,272,3.4,2010,12,7,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T18:00:00,7,281,5,153,8.9,104,266,3.4,2010,12,7,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T19:00:00,7,276,5,152,8.6,104,255,3,2010,12,7,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T20:00:00,7,229,5,164,8.1,124,251,2.3,2010,12,7,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T21:00:00,7,195,5,187,7.6,113,236,2,2010,12,7,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T22:00:00,5,181,4,174,6.9,164,229,1.9,2010,12,7,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-07T23:00:00,5,189,7,178,7.2,158,229,2.1,2010,12,7,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T00:00:00,5,204,4,167,6.9,183,215,2.2,2010,12,8,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T01:00:00,5,156,4,147,6.7,224,212,1.5,2010,12,8,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T02:00:00,4,169,5,168,6.5,196,198,1.7,2010,12,8,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T03:00:00,4,180,5,159,6.7,198,192,1.4,2010,12,8,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T04:00:00,4,174,5,158,6.5,222,194,1.4,2010,12,8,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T05:00:00,4,230,7,152,6.7,207,172,1.6,2010,12,8,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T06:00:00,4,192,5,167,6.9,182,169,1.6,2010,12,8,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T07:00:00,5,173,4,170,6.9,193,172,1.2,2010,12,8,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T08:00:00,4,219,5,171,6.9,207,164,1.4,2010,12,8,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T09:00:00,4,260,5,113,7.2,178,137,1.4,2010,12,8,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T10:00:00,3,221,4,220,7.9,109,104,1.9,2010,12,8,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T11:00:00,3,237,2,199,8.4,69,88,1.4,2010,12,8,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T12:00:00,2,268,3,190,8.4,76,63,1.1,2010,12,8,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T13:00:00,2,250,1,163,8.5,111,24,0.5,2010,12,8,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T14:00:00,2,208,1,160,8.8,107,284,0.7,2010,12,8,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T15:00:00,1,176,2,170,9.2,129,277,1.7,2010,12,8,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T16:00:00,7,192,1,137,8.9,142,273,2.7,2010,12,8,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T17:00:00,7,249,8,132,9.4,122,271,3.3,2010,12,8,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T18:00:00,7,285,5,145,9,104,266,3.3,2010,12,8,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T19:00:00,7,280,5,154,8.7,100,252,2.8,2010,12,8,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T20:00:00,7,233,5,171,8.2,122,246,2.2,2010,12,8,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T21:00:00,7,197,5,176,7.6,116,232,1.8,2010,12,8,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T22:00:00,5,181,4,177,7,164,222,1.7,2010,12,8,22
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-08T23:00:00,5,187,7,177,7.3,158,222,2,2010,12,8,23
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T00:00:00,5,201,4,176,7.1,178,206,2.2,2010,12,9,0
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T01:00:00,4,157,5,150,6.7,222,206,1.5,2010,12,9,1
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T02:00:00,4,180,5,161,6.6,204,190,1.7,2010,12,9,2
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T03:00:00,4,184,5,160,6.8,196,185,1.5,2010,12,9,3
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T04:00:00,4,188,5,159,6.6,222,183,1.5,2010,12,9,4
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T05:00:00,4,233,7,141,6.8,204,166,1.7,2010,12,9,5
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T06:00:00,4,209,5,159,6.9,193,162,1.7,2010,12,9,6
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T07:00:00,4,180,5,170,6.9,193,166,1.3,2010,12,9,7
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T08:00:00,4,235,5,175,6.9,200,158,1.5,2010,12,9,8
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T09:00:00,4,269,5,119,7.1,169,136,1.5,2010,12,9,9
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T10:00:00,3,223,4,220,7.7,111,105,2.1,2010,12,9,10
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T11:00:00,3,250,2,197,8.3,69,88,1.6,2010,12,9,11
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T12:00:00,2,263,3,202,8.3,67,66,1.3,2010,12,9,12
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T13:00:00,2,268,1,158,8.4,109,33,0.6,2010,12,9,13
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T14:00:00,2,215,1,170,8.7,100,298,0.5,2010,12,9,14
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T15:00:00,1,187,2,171,9.1,136,283,1.5,2010,12,9,15
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T16:00:00,7,182,1,144,8.8,144,275,2.4,2010,12,9,16
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T17:00:00,7,232,8,129,9.2,127,274,2.9,2010,12,9,17
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T18:00:00,7,269,5,143,8.9,111,268,3,2010,12,9,18
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T19:00:00,7,262,5,153,8.6,107,252,2.5,2010,12,9,19
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T20:00:00,7,221,5,174,8.2,116,242,2,2010,12,9,20
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T21:00:00,5,184,7,182,7.7,116,225,1.8,2010,12,9,21
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",12-09T22:00:00,5,179,4,164,7,173,218,1.5,2010,12,9,22
